Data Venda;Canal de Venda;Local de Venda;PAX;Monetário Vendido;RPK;Preço Jet Fuel;Taxa de Desemprego Brasil
19/03/2017;TeleVenda;Arena;1896;73482,08;283615;1,45;10.9
19/03/2017;TeleVenda;Vast;228;15125,01;10931;1,45;10.9
19/03/2017;TeleVenda;Arena;187;10480,84;29375;1,45;10.9
19/03/2017;Telégrafo;Mindscape;88;5905,33;11533;1,45;10.9
19/03/2017;TeleVenda;Vast;2230;74911,51;106004;1,45;10.9
19/03/2017;Porta a Porta;Arena;916;38324,31;132375;1,45;10.9
19/03/2017;TeleVenda;Ellipsis;1558;46045,72;89803;1,45;10.9
19/03/2017;Telégrafo;Ellipsis;91;6599,47;5200;1,45;10.9
19/03/2017;Porta a Porta;Vast;948;25406,82;45930;1,45;10.9
19/03/2017;Telégrafo;Arena;146;10431,8;21254;1,45;10.9
19/03/2017;TeleVenda;Ellipsis;220;13545,56;14119;1,45;10.9
19/03/2017;Porta a Porta;Mindscape;828;30778,78;96287;1,45;10.9
19/03/2017;TeleVenda;Mindscape;112;6914,8;14736;1,45;10.9
19/03/2017;TeleVenda;Mindscape;1526;66825,49;184321;1,45;10.9
19/03/2017;Porta a Porta;Ellipsis;709;20058,87;40857;1,45;10.9
19/03/2017;Telégrafo;Vast;83;5122,48;3799;1,45;10.9
20/03/2017;TeleVenda;Vast;1283;22038,55;62577;1,45;10.9
20/03/2017;Porta a Porta;Vast;1113;21015,59;53570;1,45;10.9
20/03/2017;Telégrafo;Arena;106;5173,36;15507;1,45;10.9
20/03/2017;TeleVenda;Vast;85;4675,51;4041;1,45;10.9
20/03/2017;TeleVenda;Arena;1515;48890,15;225139;1,45;10.9
20/03/2017;Telégrafo;Mindscape;68;4107,82;8779;1,45;10.9
20/03/2017;Porta a Porta;Mindscape;794;24430,45;91137;1,45;10.9
20/03/2017;Porta a Porta;Arena;931;36317,05;133080;1,45;10.9
20/03/2017;TeleVenda;Ellipsis;1069;20472,16;63707;1,45;10.9
20/03/2017;TeleVenda;Arena;116;6373,54;17325;1,45;10.9
20/03/2017;TeleVenda;Mindscape;40;2086,98;5039;1,45;10.9
20/03/2017;TeleVenda;Ellipsis;84;3859,02;5592;1,45;10.9
20/03/2017;Porta a Porta;Ellipsis;819;18175,04;46250;1,45;10.9
20/03/2017;TeleVenda;Mindscape;942;26192,31;115193;1,45;10.9
20/03/2017;Telégrafo;Vast;77;2909,57;3551;1,45;10.9
20/03/2017;Telégrafo;Ellipsis;61;2542,55;3343;1,45;10.9
21/03/2017;Porta a Porta;Ellipsis;1113;23189,16;62649;1,45;10.9
21/03/2017;TeleVenda;Mindscape;38;1834,99;5012;1,45;10.9
21/03/2017;TeleVenda;Arena;91;5230,24;13685;1,45;10.9
21/03/2017;TeleVenda;Ellipsis;82;3432;5201;1,45;10.9
21/03/2017;TeleVenda;Vast;72;3030,24;3217;1,45;10.9
21/03/2017;TeleVenda;Arena;1332;41762,79;196071;1,45;10.9
21/03/2017;Porta a Porta;Mindscape;1011;29587,81;115064;1,45;10.9
21/03/2017;TeleVenda;Ellipsis;1124;20883,18;65057;1,45;10.9
21/03/2017;Porta a Porta;Vast;1423;26347,87;68813;1,45;10.9
21/03/2017;TeleVenda;Mindscape;898;23529,57;108429;1,45;10.9
21/03/2017;Telégrafo;Vast;71;2757,19;3386;1,45;10.9
21/03/2017;Telégrafo;Mindscape;61;4457,16;8025;1,45;10.9
21/03/2017;TeleVenda;Vast;1287;21867,94;61153;1,45;10.9
21/03/2017;Telégrafo;Ellipsis;50;1678,61;2527;1,45;10.9
21/03/2017;Telégrafo;Arena;89;5262,6;12498;1,45;10.9
21/03/2017;Porta a Porta;Arena;1101;42070,61;153660;1,45;10.9
22/03/2017;TeleVenda;Ellipsis;1675;45360,72;94520;1,45;10.9
22/03/2017;TeleVenda;Arena;172;10348,29;25912;1,45;10.9
22/03/2017;Telégrafo;Ellipsis;59;3056,91;3245;1,45;10.9
22/03/2017;Telégrafo;Mindscape;87;4784,66;11050;1,45;10.9
22/03/2017;TeleVenda;Ellipsis;228;12737,64;13450;1,45;10.9
22/03/2017;Porta a Porta;Mindscape;1091;36421,05;122874;1,45;10.9
22/03/2017;TeleVenda;Vast;2560;78748,31;122118;1,45;10.9
22/03/2017;TeleVenda;Mindscape;107;6606,51;12492;1,45;10.9
22/03/2017;Porta a Porta;Vast;1456;35231,37;69507;1,45;10.9
22/03/2017;TeleVenda;Mindscape;1732;69296,76;206993;1,45;10.9
22/03/2017;Telégrafo;Arena;133;7199,68;20192;1,45;10.9
22/03/2017;TeleVenda;Vast;250;15174,19;12048;1,45;10.9
22/03/2017;TeleVenda;Arena;2131;78672,27;318822;1,45;10.9
22/03/2017;Porta a Porta;Arena;1183;47868,4;169078;1,45;10.9
22/03/2017;Telégrafo;Vast;77;4851,59;3722;1,45;10.9
22/03/2017;Porta a Porta;Ellipsis;1083;27655,7;60695;1,45;10.9
23/03/2017;Telégrafo;Ellipsis;54;1937,19;2990;1,45;10.9
23/03/2017;TeleVenda;Mindscape;1646;65088,51;201523;1,45;10.9
23/03/2017;Porta a Porta;Mindscape;956;34631,31;114534;1,45;10.9
23/03/2017;Telégrafo;Arena;132;6226,12;19582;1,45;10.9
23/03/2017;Telégrafo;Mindscape;85;5110,53;11400;1,45;10.9
23/03/2017;Porta a Porta;Ellipsis;874;24187,39;49720;1,45;10.9
23/03/2017;Porta a Porta;Arena;1166;47617,3;168123;1,45;10.9
23/03/2017;Porta a Porta;Vast;1220;31625,84;59277;1,45;10.9
23/03/2017;TeleVenda;Arena;172;9921,2;25070;1,45;10.9
23/03/2017;TeleVenda;Ellipsis;1606;43826,33;92572;1,45;10.9
23/03/2017;TeleVenda;Arena;2080;75621,66;309701;1,45;10.9
23/03/2017;TeleVenda;Vast;2376;72099,84;111906;1,45;10.9
23/03/2017;Telégrafo;Vast;83;4324,7;4168;1,45;10.9
23/03/2017;TeleVenda;Vast;259;14248,89;12398;1,45;10.9
23/03/2017;TeleVenda;Mindscape;106;7517,79;13501;1,45;10.9
23/03/2017;TeleVenda;Ellipsis;219;12337,11;13597;1,45;10.9
24/03/2017;TeleVenda;Arena;192;12531,71;28172;1,45;10.9
24/03/2017;Porta a Porta;Ellipsis;653;19449,36;38251;1,45;10.9
24/03/2017;Porta a Porta;Mindscape;627;25370,94;74601;1,45;10.9
24/03/2017;TeleVenda;Ellipsis;1307;39150,87;75166;1,45;10.9
24/03/2017;TeleVenda;Ellipsis;238;13439,32;14085;1,45;10.9
24/03/2017;Porta a Porta;Arena;769;33080,3;107848;1,45;10.9
24/03/2017;Telégrafo;Ellipsis;51;1960,81;3161;1,45;10.9
24/03/2017;Porta a Porta;Vast;962;26490,58;46937;1,45;10.9
24/03/2017;TeleVenda;Mindscape;1290;55393,07;156337;1,45;10.9
24/03/2017;Telégrafo;Vast;67;3160,1;3175;1,45;10.9
24/03/2017;TeleVenda;Arena;1580;59478,63;227529;1,45;10.9
24/03/2017;Telégrafo;Arena;104;5066,77;15244;1,45;10.9
24/03/2017;Telégrafo;Mindscape;54;2945,98;6992;1,45;10.9
24/03/2017;TeleVenda;Vast;1951;60563,47;91978;1,45;10.9
24/03/2017;TeleVenda;Mindscape;103;7900,77;13200;1,45;10.9
24/03/2017;TeleVenda;Vast;226;15869,62;10860;1,45;10.9
25/03/2017;Telégrafo;Mindscape;97;6877,96;12397;1,45;10.9
25/03/2017;Porta a Porta;Mindscape;852;33638,11;100931;1,45;10.9
25/03/2017;TeleVenda;Vast;2238;67355,41;107192;1,45;10.9
25/03/2017;TeleVenda;Arena;2093;75574,99;309972;1,45;10.9
25/03/2017;Telégrafo;Vast;96;3850,18;4517;1,45;10.9
25/03/2017;TeleVenda;Mindscape;96;6632,63;11570;1,45;10.9
25/03/2017;Telégrafo;Arena;133;8744,8;18509;1,45;10.9
25/03/2017;Telégrafo;Ellipsis;80;4244,44;4340;1,45;10.9
25/03/2017;Porta a Porta;Arena;966;40479,99;136475;1,45;10.9
25/03/2017;Porta a Porta;Vast;1000;27364,52;48569;1,45;10.9
25/03/2017;TeleVenda;Ellipsis;1572;44068,29;91491;1,45;10.9
25/03/2017;TeleVenda;Mindscape;1670;66981,9;199377;1,45;10.9
25/03/2017;TeleVenda;Arena;141;8691,27;21194;1,45;10.9
25/03/2017;TeleVenda;Ellipsis;210;11547,34;12902;1,45;10.9
25/03/2017;Porta a Porta;Ellipsis;748;22054,23;42499;1,45;10.9
25/03/2017;TeleVenda;Vast;223;14455,13;10968;1,45;10.9
26/03/2017;Telégrafo;Mindscape;68;4656,29;8266;1,45;10.9
26/03/2017;TeleVenda;Vast;2306;74050,8;108665;1,45;10.9
26/03/2017;TeleVenda;Mindscape;1648;69188,11;193620;1,45;10.9
26/03/2017;Porta a Porta;Vast;900;25900,97;43324;1,45;10.9
26/03/2017;TeleVenda;Arena;2052;77595,26;305262;1,45;10.9
26/03/2017;Porta a Porta;Ellipsis;635;19056,71;36710;1,45;10.9
26/03/2017;Telégrafo;Arena;113;5397,26;16431;1,45;10.9
26/03/2017;TeleVenda;Mindscape;95;6626,09;12632;1,45;10.9
26/03/2017;Porta a Porta;Mindscape;798;30480,01;89970;1,45;10.9
26/03/2017;TeleVenda;Ellipsis;1561;44297,21;88519;1,45;10.9
26/03/2017;Telégrafo;Ellipsis;60;3157,88;3451;1,45;10.9
26/03/2017;Porta a Porta;Arena;815;35824,56;115803;1,45;10.9
26/03/2017;TeleVenda;Arena;165;9958,72;24497;1,45;10.9
26/03/2017;Telégrafo;Vast;67;4300,55;3496;1,45;10.9
26/03/2017;TeleVenda;Vast;221;12673,83;10571;1,45;10.9
26/03/2017;TeleVenda;Ellipsis;228;12739,8;13346;1,45;10.9
27/03/2017;TeleVenda;Mindscape;1238;30625,1;149161;1,45;10.9
27/03/2017;TeleVenda;Arena;1706;50484,72;248727;1,45;10.9
27/03/2017;Porta a Porta;Mindscape;599;20749,4;69104;1,45;10.9
27/03/2017;TeleVenda;Ellipsis;1219;21963,74;74142;1,45;10.9
27/03/2017;TeleVenda;Mindscape;49;2052,04;5881;1,45;10.9
27/03/2017;Telégrafo;Mindscape;46;3245,53;5934;1,45;10.9
27/03/2017;TeleVenda;Vast;127;5941,87;6243;1,45;10.9
27/03/2017;Telégrafo;Arena;105;5032,49;15077;1,45;10.9
27/03/2017;TeleVenda;Arena;101;5123,59;15344;1,45;10.9
27/03/2017;Porta a Porta;Ellipsis;825;18757,67;48183;1,45;10.9
27/03/2017;TeleVenda;Ellipsis;114;5158,85;6848;1,45;10.9
27/03/2017;Porta a Porta;Arena;902;34319,78;123012;1,45;10.9
27/03/2017;TeleVenda;Vast;1549;23146,27;75715;1,45;10.9
27/03/2017;Telégrafo;Vast;67;2943,38;3502;1,45;10.9
27/03/2017;Telégrafo;Ellipsis;55;1575,13;3281;1,45;10.9
27/03/2017;Porta a Porta;Vast;952;19174,62;47789;1,45;10.9
28/03/2017;Porta a Porta;Ellipsis;971;22004,5;56586;1,45;10.9
28/03/2017;TeleVenda;Mindscape;911;22241,52;110063;1,45;10.9
28/03/2017;Porta a Porta;Vast;1110;22263,07;55026;1,45;10.9
28/03/2017;Telégrafo;Ellipsis;40;2115,81;2177;1,45;10.9
28/03/2017;TeleVenda;Vast;1316;21250,35;64172;1,45;10.9
28/03/2017;Telégrafo;Arena;78;4594,36;11329;1,45;10.9
28/03/2017;TeleVenda;Vast;73;3736,32;3586;1,45;10.9
28/03/2017;Porta a Porta;Arena;999;39356;136740;1,45;10.9
28/03/2017;TeleVenda;Arena;1237;37501,25;177588;1,45;10.9
28/03/2017;TeleVenda;Arena;74;3663,08;10912;1,45;10.9
28/03/2017;Porta a Porta;Mindscape;739;25443,98;84826;1,45;10.9
28/03/2017;TeleVenda;Ellipsis;1051;19998,2;63476;1,45;10.9
28/03/2017;TeleVenda;Ellipsis;76;2724,14;4570;1,45;10.9
28/03/2017;TeleVenda;Mindscape;45;2206,6;5232;1,45;10.9
28/03/2017;Telégrafo;Vast;66;4156,69;2944;1,45;10.9
28/03/2017;Telégrafo;Mindscape;41;2485,49;4903;1,45;10.9
29/03/2017;Telégrafo;Arena;100;5514,48;14555;1,45;10.9
29/03/2017;Porta a Porta;Arena;1009;43913,35;142455;1,45;10.9
29/03/2017;Porta a Porta;Mindscape;936;35801,71;108269;1,45;10.9
29/03/2017;TeleVenda;Arena;193;10661,25;28766;1,45;10.9
29/03/2017;TeleVenda;Mindscape;1687;70402,73;200996;1,45;10.9
29/03/2017;TeleVenda;Ellipsis;1733;45388,12;99489;1,45;10.9
29/03/2017;TeleVenda;Mindscape;117;7891,17;15451;1,45;10.9
29/03/2017;TeleVenda;Vast;243;14569,7;11104;1,45;10.9
29/03/2017;TeleVenda;Arena;1892;70843,55;279940;1,45;10.9
29/03/2017;TeleVenda;Ellipsis;251;13137,09;15143;1,45;10.9
29/03/2017;Telégrafo;Ellipsis;72;3671,78;4170;1,45;10.9
29/03/2017;TeleVenda;Vast;2417;70608,98;114904;1,45;10.9
29/03/2017;Porta a Porta;Ellipsis;981;26325,18;54853;1,45;10.9
29/03/2017;Telégrafo;Vast;80;4646,24;3656;1,45;10.9
29/03/2017;Telégrafo;Mindscape;87;6200,63;10924;1,45;10.9
29/03/2017;Porta a Porta;Vast;1267;33224,38;61862;1,45;10.9
30/03/2017;TeleVenda;Ellipsis;1531;43256,07;86545;1,45;10.9
30/03/2017;Porta a Porta;Mindscape;920;35562,26;106824;1,45;10.9
30/03/2017;Porta a Porta;Arena;1017;43619,02;146330;1,45;10.9
30/03/2017;TeleVenda;Ellipsis;259;13634,33;15430;1,45;10.9
30/03/2017;TeleVenda;Arena;188;11087,98;27962;1,45;10.9
30/03/2017;TeleVenda;Vast;258;16194,45;12462;1,45;10.9
30/03/2017;TeleVenda;Arena;1883;72808,94;281251;1,45;10.9
30/03/2017;TeleVenda;Vast;2204;70027,11;107062;1,45;10.9
30/03/2017;TeleVenda;Mindscape;1591;68380,3;190828;1,45;10.9
30/03/2017;TeleVenda;Mindscape;121;7302,63;14115;1,45;10.9
30/03/2017;Telégrafo;Vast;71;3743,94;3695;1,45;10.9
30/03/2017;Telégrafo;Arena;113;5510,54;16702;1,45;10.9
30/03/2017;Porta a Porta;Ellipsis;783;22669,62;44626;1,45;10.9
30/03/2017;Telégrafo;Ellipsis;57;4008,82;2844;1,45;10.9
30/03/2017;Telégrafo;Mindscape;72;4678,55;8829;1,45;10.9
30/03/2017;Porta a Porta;Vast;1133;32145,7;56788;1,45;10.9
31/03/2017;TeleVenda;Mindscape;98;5859,97;12011;1,45;10.9
31/03/2017;TeleVenda;Arena;1925;73915,68;285221;1,45;10.9
31/03/2017;Telégrafo;Ellipsis;55;3514,77;3163;1,45;10.9
31/03/2017;Porta a Porta;Ellipsis;818;22793;45494;1,45;10.9
31/03/2017;Telégrafo;Arena;126;6607,03;18685;1,45;10.9
31/03/2017;TeleVenda;Mindscape;1569;64973,95;186286;1,45;10.9
31/03/2017;TeleVenda;Ellipsis;1484;41441,99;84414;1,45;10.9
31/03/2017;TeleVenda;Arena;193;10972,05;28837;1,45;10.9
31/03/2017;Porta a Porta;Vast;1084;30736,78;55515;1,45;10.9
31/03/2017;Porta a Porta;Arena;1006;43946,71;147135;1,45;10.9
31/03/2017;Porta a Porta;Mindscape;895;34914,48;106138;1,45;10.9
31/03/2017;Telégrafo;Vast;82;5256,3;3738;1,45;10.9
31/03/2017;Telégrafo;Mindscape;78;4631,52;10472;1,45;10.9
31/03/2017;TeleVenda;Ellipsis;235;13598,56;14042;1,45;10.9
31/03/2017;TeleVenda;Vast;240;14454,86;11012;1,45;10.9
31/03/2017;TeleVenda;Vast;2093;64766,34;101384;1,45;10.9
01/04/2017;TeleVenda;Vast;233;14963,23;11063;1,51;13.6
01/04/2017;TeleVenda;Ellipsis;1429;41220,54;80487;1,51;13.6
01/04/2017;TeleVenda;Mindscape;104;6125,41;12725;1,51;13.6
01/04/2017;Porta a Porta;Arena;1026;44833,77;147764;1,51;13.6
01/04/2017;TeleVenda;Vast;2173;65593,1;104236;1,51;13.6
01/04/2017;Telégrafo;Ellipsis;65;2726,19;3696;1,51;13.6
01/04/2017;TeleVenda;Ellipsis;211;11919,7;12365;1,51;13.6
01/04/2017;TeleVenda;Mindscape;1527;64818,93;184869;1,51;13.6
01/04/2017;Porta a Porta;Mindscape;950;36356,82;110375;1,51;13.6
01/04/2017;Telégrafo;Mindscape;67;4005,79;8001;1,51;13.6
01/04/2017;TeleVenda;Arena;1786;71455,05;267332;1,51;13.6
01/04/2017;Porta a Porta;Vast;1079;28486,4;54551;1,51;13.6
01/04/2017;Porta a Porta;Ellipsis;841;23601;46988;1,51;13.6
01/04/2017;TeleVenda;Arena;175;10270,29;26599;1,51;13.6
01/04/2017;Telégrafo;Arena;105;5470,41;15130;1,51;13.6
01/04/2017;Telégrafo;Vast;61;2911,98;3050;1,51;13.6
